V1,V2,V3,V4,V5,V6,V7
Y709,7184.667219550349,7185.0,7348.0,7445.0,7597.0,7760.0
Y710,1517.0,1585.0,1658.0,1712.0,1770.0,1829.0
Y711,6760.0,7020.0,7440.0,7840.0,8040.0,8500.0
Y712,5108.824836659999,2852.0,2874.0,2899.0,2926.0,2961.0
Y713,4250.0,4150.0,4140.0,4120.0,4060.0,4040.0
Y714,8119.809726380979,8120.0,8620.0,9090.0,9430.0,9420.0
Y715,5108.824836659999,2016.8,2024.0,2029.3,2043.6,2064.0
Y716,5108.824836659999,4940.0,4924.6,4890.4,4870.9,4832.5
Y717,3722.2,3751.8,3753.4,3738.4,3765.4,3742.1
Y718,5108.824836659999,3683.7,3670.2,3648.1,3629.9,3606.8
Y719,2441.7318366626473,2441.9,2393.2,2351.6,2336.5,2312.3
Y720,5108.824836659999,8423.0,8492.4,8552.3,8668.7,8782.4
Y721,1732.3122191160223,1732.4,1757.8,1774.7,1786.4,1800.6
Y722,1420.5394899514465,1420.64,1331.94,1615.54,1300.45,1384.0
Y723,5108.824836659999,11329.0,8989.0,7066.0,7622.0,6989.0
Y724,5108.824836659999,1610.0,1580.0,1550.0,1510.0,1500.0
Y725,1452.1793350899247,1452.29,1397.29,1379.52,1361.6,1369.13
Y726,1561.5943351612316,1561.65,1452.52,2082.28,2133.24,1972.89
Y727,9977.696132833915,9976.67,13371.89,14660.82,15310.29,15448.79
Y728,2420.0,2500.0,2550.0,2650.0,2620.0,2680.0
Y729,5108.824836659999,10040.0,10190.0,10440.0,10520.0,10610.0
Y730,5108.824836659999,4700.0,4920.0,5050.0,5120.0,5080.0
Y731,5108.824836659999,2040.0,2100.0,2200.0,2280.0,2330.0
Y732,5108.824836659999,2540.0,2520.0,2480.0,2500.0,2470.0
Y733,5108.824836659999,1178.0,1180.0,1174.0,1183.0,1200.0
Y734,5108.824836659999,1440.0,1490.0,1550.0,1640.0,1610.0
Y735,5108.824836659999,1650.0,1690.0,1750.0,1770.0,1730.0
Y736,5108.824836659999,1060.0,1070.0,1050.0,1060.0,1090.0
Y737,2347.8,2378.74,2408.15,2430.58,2412.04,2426.31
Y738,5108.824836659999,1979.0,1930.0,1867.0,1842.0,1822.0
Y739,2519.835553192954,2520.0,2520.0,2380.0,2380.0,2440.0
Y740,8760.0,8170.0,7840.0,7630.0,7490.0,7350.0
Y741,5108.824836659999,1013.0,1042.0,1087.0,1113.0,1140.0
Y742,1410.0,1380.0,1390.0,1390.0,1340.0,1350.0
Y743,5108.824836659999,4960.0,4800.0,4710.0,4710.0,4600.0
Y744,1579.913562062812,1580.0,1600.0,1600.0,1540.0,1540.0
Y745,1480.0,1530.0,1570.0,1610.0,1650.0,1720.0
Y746,2049.893892205821,2050.0,2040.0,2130.0,2290.0,2400.0
Y747,5108.824836659999,7780.0,7840.0,7870.0,7920.0,7940.0
Y748,5108.824836659999,4200.0,4150.0,4330.0,4360.0,4240.0
Y749,5108.824836659999,1600.0,1560.0,1560.0,1540.0,1550.0
Y750,5108.824836659999,1410.0,1410.0,1430.0,1440.0,1440.0
Y751,5108.824836659999,1970.274,1911.188,1879.024,1919.91,1963.036
Y752,4212.555241131167,4212.8,4218.3,4178.7,4240.2,4209.4
Y753,5108.824836659999,15756.9,15743.3,15027.7,14605.0,14830.2
Y754,4450.3,4652.6,4466.1,4659.0,4560.6,5363.2
Y755,5108.824836659999,8126.29,9001.8,10455.0,10632.61,11804.78
Y756,5108.824836659999,8391.0,9637.0,10008.0,9935.0,10698.0
Y757,5108.824836659999,2820.08,3092.9,2859.79,3091.2,2729.22
Y758,1724.7,1348.4,1445.9,1368.1,1357.6,1378.6
Y759,5108.824836659999,5264.4,4648.2,6924.8,4274.6,3103.6
Y760,15144.6,17364.3,19084.8,19469.6,20919.8,22263.7
Y761,5108.824836659999,3780.0,3770.0,4140.0,4570.0,5120.0
Y762,3649.831184936893,3650.0,3740.0,3760.0,3860.0,3970.0
Y763,3140.0,3230.0,3350.0,3400.0,3570.0,3800.0
Y764,5108.824836659999,2803.17,2623.99,2524.41,2800.11,3226.67
Y765,5108.824836659999,2750.78,2757.63,2763.21,2754.99,2742.19
Y766,6483.168442708385,6483.5,6568.4,6635.65,6695.02,6748.36
Y767,3241.7,3268.15,3286.74,3312.44,3326.34,3336.54
Y768,1488.15,1480.97,1470.48,1458.26,1450.04,1436.73
Y769,5108.824836659999,3230.0,3340.0,3440.0,3480.0,3520.0
Y770,4129.721016854155,4130.0,4050.0,4020.0,3980.0,3920.0
Y771,7220.3,7364.1,7515.0,7668.9,7853.5,8042.1
Y772,5108.824836659999,6680.6,6827.0,6964.0,7134.5,7304.2
Y773,5108.824836659999,1856.0,1767.0,1751.0,1760.0,1763.0
Y774,5108.824836659999,8918.0,9113.0,9310.0,9519.0,9582.0
Y775,1927.90126219241,1928.0,1949.0,1971.0,2031.0,2111.0
Y776,3154.8290264711636,3155.0,3174.0,3191.0,3274.0,3398.0
Y777,4019.0,4162.0,4336.0,4487.0,4617.0,4819.0
Y778,5108.824836659999,1340.0,1300.0,1260.0,1260.0,1200.0
Y779,5108.824836659999,6000.0,5880.0,5890.0,5860.0,5840.0
Y780,1550.0,1510.0,1460.0,1470.0,1540.0,1560.0
Y781,2009.9206624167812,2010.0,2054.0,2176.0,2301.0,2460.0
Y782,10879.61232948499,10880.0,11270.0,11750.0,12300.0,12470.0
Y783,5108.824836659999,5115.1,5128.6,5226.0,5322.1,5414.2
Y784,4487.1,4329.3,4355.0,4467.6,4572.0,4667.8
Y785,9079.55404171578,9080.0,9200.0,9300.0,9770.0,9930.0
Y786,5108.824836659999,2136.0,2130.0,2123.0,2136.0,2161.0
Y787,7099.613756969631,7100.0,7410.0,6620.0,6480.0,6390.0
Y788,3319.8574517865973,3320.0,3440.0,3400.0,3530.0,3590.0
Y789,8095.0,8087.0,8180.0,8326.0,8499.0,8695.0
Y790,5108.824836659999,1740.0,1760.0,1770.0,1760.0,1730.0
Y791,5108.824836659999,2150.0,2100.0,2050.0,2030.0,1980.0
Y792,5108.824836659999,2274.26,1862.78,2269.12,1762.75,1151.13
Y793,3620.847827135997,3620.9216,3877.1968,4023.0379,4296.4774,4371.3484
Y794,12820.359846515426,12820.8,13390.33,14351.66,13453.94,14313.61
Y795,6488.619964087243,6489.0,6486.9,6476.4,6476.3,6471.7
Y796,4270.03829313157,4270.3,4246.9,4232.3,4194.4,4158.2
Y797,4208.8,4190.0,4173.8,4140.0,4117.9,4101.3
Y798,3980.0,4010.0,3970.0,3880.0,3880.0,3870.0
Y799,12424.373559053098,12425.0,12592.0,12781.0,12902.0,13064.0
Y800,2510.0,2440.0,2400.0,2360.0,2180.0,2040.0
Y801,1892.9251948284743,1893.0,1946.0,2028.0,2118.0,2224.0
Y802,9809.697750812766,9810.0,10170.0,10790.0,11750.0,11980.0
Y803,5108.824836659999,3422.0,3657.0,3854.0,4085.0,4257.0
Y804,1930.0,1920.0,1940.0,1940.0,2000.0,2170.0
Y805,5108.824836659999,1092.078,1220.072,1285.907,1360.628,1330.223
Y806,1609.9023952534228,1610.0,1562.0,1656.0,1776.0,1870.0
Y807,1533.688,1444.371,1476.017,1584.563,1664.474,1753.433
Y808,2125.1,2097.1,2058.9,2042.7,2040.6,2019.9
Y809,5108.824836659999,3545.1,3579.19,3613.79,3655.93,3690.19
Y810,5108.824836659999,2069.43,2081.61,2094.5,2110.4,2134.42
Y811,2459.9,2449.3,2439.5,2438.9,2438.0,2418.4
Y812,5108.824836659999,5855.2,5936.5,5992.7,5958.8,5966.0
Y813,2423.54104298983,2423.7,2389.2,2370.9,2344.8,2335.7
Y814,4072.1,4037.6,4051.7,3973.9,3962.8,3982.9
Y815,1980.0,1960.0,1970.0,1990.0,2000.0,2010.0
Y816,2359.8514681937595,2360.0,2340.0,2330.0,2290.0,2250.0
Y817,5108.824836659999,1430.0,1400.0,1370.0,1350.0,1380.0
Y818,1280.0,1220.0,1230.0,1200.0,1160.0,1160.0
Y819,5108.824836659999,2280.0,2280.0,2280.0,2330.0,2410.0
Y820,5108.824836659999,7767.709,8277.13,8351.551,10217.826,11900.176
Y821,5108.824836659999,2851.1,2835.4,2813.2,2812.4,2802.4
Y822,5108.824836659999,6511.2,6464.1,6451.1,6472.2,6588.6
Y823,5108.824836659999,2889.4,2858.3,2830.7,2820.9,2781.1
Y824,5108.824836659999,1734.56,1736.74,1746.67,1759.63,1763.95
Y825,3249.7,3393.8,3599.0,3734.7,3770.0,3895.6
Y826,5108.824836659999,7760.5,7745.3,7732.5,7711.5,7717.0
Y827,6080.0,6090.0,6280.0,6500.0,6480.0,6620.0
Y828,1680.0,1690.0,1720.0,1850.0,1750.0,1690.0
Y829,3219.9,3396.4,3529.0,3517.9,3722.3,3864.2
Y830,5108.824836659999,5050.0,5050.0,5170.0,5130.0,5080.0
Y831,5108.824836659999,1140.0,1200.0,1180.0,1180.0,1170.0
Y832,5108.824836659999,2690.0,2700.0,2700.0,2710.0,2760.0
Y833,5108.824836659999,3780.0,3790.0,3750.0,3740.0,3760.0
Y834,5108.824836659999,5670.0,5740.0,5850.0,5880.0,5810.0
Y835,4619.8,3975.3,5103.2,4458.0,3535.1,5847.8
Y836,5108.824836659999,7776.21,8823.958,8892.503,9103.302,9407.393
Y837,2273.1,2252.7,2225.8,2223.8,2215.3,2200.4
Y838,2960.227514317402,2960.4,2966.7,2948.7,2937.2,2934.3
Y839,2737.2379038442828,2737.4,2727.4,2734.2,2753.1,2775.5
Y840,5108.824836659999,4128.4,4111.4,4089.5,4085.5,4088.7
Y841,3515.027417709148,3515.2,3558.7,3649.1,3726.4,3806.6
Y842,3006.376228975296,3006.3766,3338.1135,3594.9038,3727.0997,3910.5952
Y843,5108.824836659999,3981.5,3961.7,3947.5,3913.7,3918.7
Y844,2548.750563803993,2548.9,2547.4,2547.2,2542.3,2554.8
Y845,5108.824836659999,5152.2,5172.1,5156.9,5196.7,5202.1
Y846,7569.832126678541,7570.0,8110.0,8380.0,8670.0,8610.0
Y847,5108.824836659999,3290.0,3510.0,3650.0,3750.0,3760.0
Y848,1660.0,1730.0,1780.0,1890.0,1910.0,1960.0
Y849,5108.824836659999,3080.0,3180.0,3240.0,3310.0,3350.0
Y850,7579.614692121707,7580.0,7680.0,7760.0,7890.0,8060.0
Y851,5108.824836659999,2910.0,2990.0,2990.0,3010.0,3100.0
Y852,5108.824836659999,1217.0,1225.0,1246.0,1247.0,1269.0
Y853,5108.824836659999,4330.0,4340.0,4410.0,4460.0,4480.0
Y854,3535.89,4686.06,4331.26,4597.44,4951.34,6217.27
Y855,2392.54,2627.99,2556.52,2693.44,2575.83,2662.47
Y856,5108.824836659999,9122.0,9413.2,8413.1,8540.1,8329.9
Y857,5108.824836659999,2270.0,2320.0,2330.0,2350.0,2450.0
Y858,5108.824836659999,1661.8,1630.4,1674.0,1695.2,1718.3
Y859,1089.918269050656,1090.0,1053.0,1035.0,1022.0,1018.0
Y860,5108.824836659999,1653.08,1648.67,1648.56,1649.57,1648.01
Y861,5108.824836659999,1264.86,1261.86,1264.07,1264.3,1265.17
Y862,5108.824836659999,1719.96,1754.35,1794.34,1826.49,1851.97
Y863,5108.824836659999,6357.99,6493.18,6594.28,6690.94,6788.89
Y864,2603.8530522034466,2604.0,2616.6,2609.2,2614.9,2606.6
Y865,6633.0,6664.4,6670.0,6723.5,6798.3,6857.0
Y866,5108.824836659999,2690.97,2743.39,2815.96,2891.47,2986.12
Y867,11678.165053807557,11678.7,11910.6,12200.2,12541.8,12891.1
Y868,5108.824836659999,4000.0,4280.0,4510.0,4630.0,4660.0
Y869,5108.824836659999,12977.8,13032.6,13065.3,13010.3,12968.2
Y870,5108.824836659999,3670.0,3800.0,3870.0,3970.0,4110.0
Y871,3180.0,3380.0,3500.0,3640.0,3690.0,3740.0
Y872,5108.824836659999,3230.9,3244.0,3275.9,3291.1,3287.4
Y873,3144.98,3193.75,3245.03,3303.4,3381.76,3463.12
Y874,3209.7,3147.7,4716.8,4519.8,5246.2,4950.2
Y875,1437.8245031512338,1437.888,1474.547,1516.423,1529.371,1620.523
Y876,6065.0,6250.64,6260.0,6349.65,6226.84,6610.1
Y877,5108.824836659999,2160.82,2529.04,3866.69,3662.63,3773.29
Y878,5108.824836659999,2023.39,2051.1,2100.0,2141.92,2237.18
Y879,7705.5617299186515,7705.772,8062.639,8735.455,9004.192,9633.031
Y880,1874.6602221714045,1874.9,1544.9,1602.7,1620.5,1669.0
Y881,3368.9287842955264,3369.0,3676.0,3558.0,3709.0,3267.0
Y882,5108.824836659999,1331.0,1384.0,1420.0,1454.0,1527.0
Y883,5108.824836659999,4980.0,5190.0,5350.0,5500.0,5610.0
Y884,2620.0,2676.0,2768.0,2859.0,2965.0,3079.0
Y885,5108.824836659999,2920.36,2961.44,2971.16,2931.22,3359.82
Y886,5108.824836659999,1570.0,1560.0,1590.0,1700.0,1770.0
Y887,1195.9493120842135,1196.0,1222.0,1273.0,1321.0,1364.0
Y888,5108.824836659999,3846.4,3871.1,3924.3,3979.7,4052.2
Y889,7538.13,7627.01,8434.26,8686.19,9003.51,9404.13
Y890,5108.824836659999,1746.8,1783.6,1816.8,1857.7,1879.3
Y891,5108.824836659999,1212.49,1216.01,1221.65,1234.19,1254.67
Y892,5108.824836659999,1224.82,1229.42,1231.97,1231.59,1241.08
Y893,7791.43,7952.72,8077.76,8191.73,8315.61,8423.04
Y894,5108.824836659999,2834.2,2860.98,2898.99,2950.39,2994.53
Y895,4717.17599556431,4717.37,4850.04,4995.74,5190.54,5375.59
Y896,5108.824836659999,1666.9,1645.5,1642.8,1644.8,1665.9
Y897,5200.0,3800.0,6800.0,4800.0,7200.0,4300.0
Y898,5108.824836659999,4600.0,4400.0,12500.0,8200.0,8200.0
Y899,490.0,460.0,530.0,670.0,380.0,440.0
Y900,4499.7415911629805,4500.0,4800.0,4000.0,3700.0,4800.0
Y901,5108.824836659999,575.0,688.0,534.0,538.0,500.0
Y902,947.0,1111.0,1309.0,1688.0,1518.0,1378.0
Y903,5108.824836659999,723.0,954.0,1166.0,1325.0,1319.0
Y904,5108.824836659999,3000.0,3100.0,5100.0,4700.0,3600.0
Y905,5108.824836659999,919.0,1389.0,1793.0,1693.0,1650.0
Y906,5108.824836659999,540.0,570.0,850.0,1060.0,1300.0
Y907,830.0,700.0,1490.0,2290.0,2450.0,2950.0
Y908,3800.0,2400.0,5000.0,2600.0,1700.0,2800.0
Y909,5108.824836659999,1020.0,804.0,743.0,781.0,799.0
Y910,5108.824836659999,2100.0,2000.0,4800.0,1400.0,1200.0
Y911,4499.650595461866,4500.0,4400.0,4100.0,4300.0,6300.0
Y912,5108.824836659999,3600.0,3500.0,4800.0,3200.0,3100.0
Y913,1640.1463932843076,1640.0,2020.0,2760.0,2680.0,3120.0
Y914,1800.0,2400.0,2300.0,1800.0,2800.0,3000.0
Y915,5108.824836659999,6300.0,6300.0,10100.0,5600.0,9500.0
Y916,424.0,356.0,389.0,486.0,487.0,578.0
Y917,5108.824836659999,481.0,479.0,607.0,489.0,472.0
Y918,5108.824836659999,771.0,993.0,2028.0,2731.0,2296.0
Y919,1090.0,850.0,650.0,780.0,800.0,750.0
Y920,5108.824836659999,750.0,690.0,980.0,780.0,1100.0
Y921,9200.0,8800.0,6200.0,6900.0,7200.0,5500.0
Y922,3409.8145523460125,3410.0,2980.0,4310.0,4790.0,3920.0
Y923,5108.824836659999,1360.0,1100.0,1760.0,1790.0,2220.0
Y924,5108.824836659999,2700.0,2700.0,3600.0,2700.0,2700.0
Y925,5108.824836659999,3600.0,7500.0,3900.0,3500.0,3100.0
Y926,320.0,510.0,360.0,440.0,330.0,380.0
Y927,1420.1580180803292,1420.0,1530.0,2880.0,3650.0,4360.0
Y928,5300.0,3800.0,2800.0,3800.0,2600.0,2600.0
Y929,1200.2382654746862,1200.0,1800.0,2900.0,1600.0,3500.0
Y930,1900.0,1590.0,2620.0,3390.0,3130.0,3390.0
Y931,970.0,780.0,950.0,450.0,400.0,600.0
Y932,6200.0,2700.0,3500.0,2500.0,2200.0,6400.0
Y933,5108.824836659999,1350.0,1590.0,2880.0,2820.0,3500.0
Y934,5108.824836659999,860.0,350.0,600.0,660.0,490.0
Y935,6360.0,5150.0,7070.0,8990.0,7830.0,7020.0
Y936,796.9951223842872,797.0,850.0,1014.0,997.0,989.0
Y937,5108.824836659999,1610.0,2130.0,3700.0,2940.0,3490.0
Y938,3580.0,1940.0,2570.0,1940.0,2140.0,1950.0
Y939,859.9532914719528,860.0,790.0,1240.0,790.0,960.0
Y940,1960.0,980.0,840.0,1100.0,1100.0,940.0
Y941,3199.5723101231847,3200.0,2300.0,2800.0,4100.0,2600.0
Y942,5108.824836659999,8760.0,8810.0,11050.0,12700.0,14060.0
Y943,5108.824836659999,4700.0,5900.0,6300.0,7100.0,7600.0
Y944,2520.0,1790.0,1880.0,2100.0,2620.0,2990.0
Y945,5108.824836659999,6900.0,9600.0,10900.0,10900.0,12700.0
Y946,5108.824836659999,1500.0,1700.0,1900.0,1100.0,9100.0
Y947,5108.824836659999,1630.0,2370.0,1980.0,1950.0,1940.0
Y948,1590.0,1420.0,1320.0,1610.0,2360.0,2700.0
Y949,5108.824836659999,580.0,760.0,890.0,570.0,3170.0
Y950,5108.824836659999,860.0,1220.0,1112.0,946.0,1003.0
Y951,5108.824836659999,1591.0,1935.0,1967.0,2543.0,2986.0
Y952,5108.824836659999,6831.6,6849.7,6934.1,6979.8,7069.9
Y953,2513.37,2556.39,2600.15,2638.61,2670.18,2697.21
Y954,1900.0,1868.0,2408.0,2877.0,3826.0,3830.0
Y955,8550.0,9020.0,9430.0,10060.0,10710.0,11530.0
Y956,5108.824836659999,9170.0,9390.0,9610.0,9850.0,10130.0
Y957,5108.824836659999,10710.0,11190.0,11650.0,11950.0,12370.0
Y958,5108.824836659999,1960.0,2000.0,2000.0,2010.0,2050.0
Y959,9370.0,9430.0,9500.0,9610.0,9860.0,10120.0
Y960,1870.0,1720.0,1740.0,1800.0,1880.0,2010.0
Y961,1220.0,1240.0,1200.0,1240.0,1320.0,1360.0
Y962,2040.0,2060.0,2130.0,2160.0,2140.0,2180.0
Y963,3119.890666393185,3120.0,3260.0,3330.0,3460.0,3550.0
Y964,5108.824836659999,1961.0,2040.0,2145.0,2244.0,2390.0
Y965,2696.0,2666.0,2621.0,2651.0,2703.0,2771.0
Y966,5108.824836659999,2790.0,2800.0,2890.0,3100.0,3310.0
Y967,2850.2203681122405,2850.0,3660.0,3880.0,4190.0,3510.0
Y968,5108.824836659999,796.0,1369.0,1540.0,1222.0,1423.0
Y969,5108.824836659999,7900.0,5400.0,6200.0,7600.0,7900.0
Y970,3829.8816300984054,3830.0,3990.0,4210.0,4460.0,4550.0
Y971,5108.824836659999,5955.6,5935.8,5919.5,5894.0,5861.2
Y972,3238.5,3211.9,3244.9,3219.8,3206.2,3191.4
Y973,2801.9,2817.8,2827.2,2818.2,2806.8,2785.2
Y974,5108.824836659999,470.0,880.0,1420.0,1270.0,1360.0
Y975,2173.9,2144.8,2134.8,2164.1,2191.7,2225.3
Y976,5108.824836659999,9484.2,9569.1,9678.2,9736.9,9765.3
Y977,5108.824836659999,958.09,965.48,961.62,959.55,962.01
Y978,5108.824836659999,9296.8,9304.7,9376.1,9397.9,9440.9
Y979,2899.6087480246824,2900.0,2500.0,1900.0,2200.0,1700.0
Y980,810.0,880.0,720.0,750.0,870.0,920.0
Y981,5108.824836659999,4429.76,4457.28,4491.2,4508.79,4527.45
Y982,2960.0,2960.0,3020.0,3050.0,3090.0,3160.0
Y983,3940.0,3950.0,3940.0,3920.0,3970.0,3900.0
Y984,5108.824836659999,9210.0,9220.0,9260.0,9280.0,9320.0
Y985,11250.0,11860.0,12070.0,11840.0,11600.0,12140.0
Y986,8990.0,8940.0,8880.0,8820.0,8560.0,8560.0
Y987,5108.824836659999,10570.6,10703.0,10858.9,11039.4,11190.1
Y988,2394.8,2378.9,2367.6,2345.3,2344.1,2335.3
Y989,5434.199833691632,5434.5,5454.3,5495.8,5574.0,5648.2
Y990,1259.8468844613415,1260.0,1090.0,1050.0,970.0,970.0
Y991,5108.824836659999,870.0,1060.0,1190.0,1240.0,1240.0
Y992,1700.0,1300.0,1400.0,1500.0,1100.0,2000.0
Y993,5108.824836659999,3190.0,2810.0,1740.0,1900.0,1510.0
Y994,445.0868947678957,445.0,644.0,794.0,1028.0,993.0
Y995,5108.824836659999,800.0,1100.0,140.0,220.0,270.0
Y996,5108.824836659999,758.0,1502.0,1877.0,1936.0,2112.0
Y997,470.0,320.0,410.0,1420.0,1050.0,2150.0
Y998,2570.0,1530.0,2720.0,3780.0,4030.0,4630.0
Y999,312.0,469.0,328.0,483.0,437.0,458.0
Y1000,173.0,114.0,194.0,285.0,405.0,413.0
